participant,task,feature_dimension,high_value,feature_relevance,correlation,irrelevant_dim,abs_correlation
"('predict', np.int64(194))",predict,color,B,relevant,0.0,wing,0.0
"('predict', np.int64(194))",predict,wing,N,irrelevant,0.1767766952966369,wing,0.1767766952966369
"('predict', np.int64(195))",predict,tail,S,irrelevant,-0.15811388300841894,tail,0.15811388300841894
"('predict', np.int64(195))",predict,color,Y,relevant,0.6324555320336758,tail,0.6324555320336758
"('predict', np.int64(195))",predict,wing,N,relevant,0.6324555320336758,tail,0.6324555320336758
"('predict', np.int64(196))",predict,tail,S,relevant,0.17960530202677488,wing,0.17960530202677488
"('predict', np.int64(196))",predict,color,B,relevant,0.8980265101338744,wing,0.8980265101338744
"('predict', np.int64(196))",predict,wing,N,irrelevant,0.0,wing,0.0
"('predict', np.int64(197))",predict,tail,C,relevant,-0.2662069528248341,color,0.2662069528248341
"('predict', np.int64(197))",predict,color,B,irrelevant,0.2662069528248341,color,0.2662069528248341
"('predict', np.int64(197))",predict,wing,T,relevant,0.7986208584745021,color,0.7986208584745021
"('predict', np.int64(198))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(198))",predict,color,B,relevant,0.23735633163877065,wing,0.23735633163877065
"('predict', np.int64(198))",predict,wing,N,irrelevant,-0.23735633163877065,wing,0.23735633163877065
"('predict', np.int64(199))",predict,tail,C,irrelevant,0.16796775328675628,tail,0.16796775328675628
"('predict', np.int64(199))",predict,color,Y,relevant,0.5039032598602687,tail,0.5039032598602687
"('predict', np.int64(199))",predict,wing,N,relevant,0.7278602642426105,tail,0.7278602642426105
"('predict', np.int64(200))",predict,tail,S,relevant,0.6123724356957946,wing,0.6123724356957946
"('predict', np.int64(200))",predict,color,B,relevant,0.6123724356957946,wing,0.6123724356957946
"('predict', np.int64(200))",predict,wing,N,irrelevant,0.408248290463863,wing,0.408248290463863
"('predict', np.int64(201))",predict,tail,C,relevant,0.32025630761017426,color,0.32025630761017426
"('predict', np.int64(201))",predict,color,B,irrelevant,-0.48038446141526137,color,0.48038446141526137
"('predict', np.int64(201))",predict,wing,T,relevant,0.6405126152203485,color,0.6405126152203485
"('predict', np.int64(202))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(202))",predict,color,B,relevant,-0.14586499149789456,wing,0.14586499149789456
"('predict', np.int64(202))",predict,wing,N,irrelevant,-0.2917299829957891,wing,0.2917299829957891
"('predict', np.int64(203))",predict,tail,S,irrelevant,-0.22360679774997896,tail,0.22360679774997896
"('predict', np.int64(203))",predict,color,Y,relevant,-0.4472135954999579,tail,0.4472135954999579
"('predict', np.int64(203))",predict,wing,N,relevant,0.4472135954999579,tail,0.4472135954999579
"('predict', np.int64(204))",predict,tail,S,relevant,0.0949157995752499,wing,0.0949157995752499
"('predict', np.int64(204))",predict,color,B,relevant,0.6644105970267493,wing,0.6644105970267493
"('predict', np.int64(204))",predict,wing,T,irrelevant,0.6644105970267493,wing,0.6644105970267493
"('predict', np.int64(205))",predict,tail,C,relevant,-0.3403516468284206,color,0.3403516468284206
"('predict', np.int64(205))",predict,color,Y,irrelevant,0.4375949744936836,color,0.4375949744936836
"('predict', np.int64(205))",predict,wing,T,relevant,0.7293249574894728,color,0.7293249574894728
"('predict', np.int64(206))",predict,tail,S,relevant,0.8700628401410971,wing,0.8700628401410971
"('predict', np.int64(206))",predict,color,B,relevant,0.3866945956182654,wing,0.3866945956182654
"('predict', np.int64(206))",predict,wing,N,irrelevant,-0.1933472978091327,wing,0.1933472978091327
"('predict', np.int64(207))",predict,tail,S,irrelevant,0.0,tail,0.0
"('predict', np.int64(207))",predict,color,Y,relevant,0.8320502943378436,tail,0.8320502943378436
"('predict', np.int64(207))",predict,wing,N,relevant,0.554700196225229,tail,0.554700196225229
"('predict', np.int64(208))",predict,tail,S,relevant,-0.1091089451179962,wing,0.1091089451179962
"('predict', np.int64(208))",predict,color,B,relevant,0.1091089451179962,wing,0.1091089451179962
"('predict', np.int64(208))",predict,wing,T,irrelevant,0.0,wing,0.0
"('predict', np.int64(209))",predict,tail,C,relevant,0.28867513459481287,color,0.28867513459481287
"('predict', np.int64(209))",predict,color,Y,irrelevant,0.14433756729740643,color,0.14433756729740643
"('predict', np.int64(209))",predict,wing,T,relevant,0.5773502691896257,color,0.5773502691896257
"('predict', np.int64(211))",predict,tail,S,irrelevant,0.5773502691896257,tail,0.5773502691896257
"('predict', np.int64(211))",predict,color,Y,relevant,0.0,tail,0.0
"('predict', np.int64(211))",predict,wing,N,relevant,0.0,tail,0.0
"('predict', np.int64(212))",predict,tail,S,relevant,0.24999999999999994,wing,0.24999999999999994
"('predict', np.int64(212))",predict,color,B,relevant,-0.4999999999999999,wing,0.4999999999999999
"('predict', np.int64(212))",predict,wing,N,irrelevant,-0.4999999999999999,wing,0.4999999999999999
"('predict', np.int64(213))",predict,tail,C,relevant,0.6741998624632419,color,0.6741998624632419
"('predict', np.int64(213))",predict,color,Y,irrelevant,0.0,color,0.0
"('predict', np.int64(213))",predict,wing,T,relevant,0.4045199174779452,color,0.4045199174779452
"('predict', np.int64(214))",predict,tail,S,relevant,0.0,wing,0.0
"('predict', np.int64(214))",predict,color,B,relevant,-0.19245008972987523,wing,0.19245008972987523
"('predict', np.int64(214))",predict,wing,N,irrelevant,-0.962250448649376,wing,0.962250448649376
"('predict', np.int64(215))",predict,tail,S,irrelevant,-0.2508726030021272,tail,0.2508726030021272
"('predict', np.int64(215))",predict,color,Y,relevant,0.7526178090063815,tail,0.7526178090063815
"('predict', np.int64(215))",predict,wing,N,relevant,0.4181210050035453,tail,0.4181210050035453
"('predict', np.int64(216))",predict,tail,S,relevant,-0.3475240234284579,wing,0.3475240234284579
"('predict', np.int64(216))",predict,color,B,relevant,0.9035624609139906,wing,0.9035624609139906
"('predict', np.int64(216))",predict,wing,N,irrelevant,0.06950480468569159,wing,0.06950480468569159
"('predict', np.int64(217))",predict,tail,C,relevant,0.3348247650912125,color,0.3348247650912125
"('predict', np.int64(217))",predict,color,Y,irrelevant,0.3348247650912125,color,0.3348247650912125
"('predict', np.int64(217))",predict,wing,T,relevant,0.8705443892371525,color,0.8705443892371525
"('predict', np.int64(218))",predict,tail,S,relevant,0.22360679774997896,wing,0.22360679774997896
"('predict', np.int64(218))",predict,color,B,relevant,0.8944271909999159,wing,0.8944271909999159
"('predict', np.int64(218))",predict,wing,T,irrelevant,0.22360679774997896,wing,0.22360679774997896
"('predict', np.int64(219))",predict,tail,C,irrelevant,0.07930515857181442,tail,0.07930515857181442
"('predict', np.int64(219))",predict,color,Y,relevant,0.5551361100027009,tail,0.5551361100027009
"('predict', np.int64(219))",predict,wing,N,relevant,0.5551361100027009,tail,0.5551361100027009
"('predict', np.int64(220))",predict,tail,S,relevant,-0.28005601680560194,wing,0.28005601680560194
"('predict', np.int64(220))",predict,color,B,relevant,0.28005601680560194,wing,0.28005601680560194
"('predict', np.int64(220))",predict,wing,N,irrelevant,0.14002800840280097,wing,0.14002800840280097
